title;url
Brasil tem que estar preparado para oferecer mais auxílio fiscal, diz FMI;https://economia.uol.com.br/noticias/reuters/2020/12/02/brasil-tem-que-estar-preparado-para-oferecer-mais-auxilio-fiscal-diz-fmi.htm
Petrobras reduz preço da gasolina em 2% a partir de amanhã nas refinarias;https://economia.uol.com.br/noticias/estadao-conteudo/2020/12/02/petrobras-reduz-preco-da-gasolina-em-2-a-partir-de-3-de-dezembro-nas-refinarias.htm
Como Covas ganhou a eleição para a prefeitura de São Paulo em 2020;https://noticias.uol.com.br/eleicoes/2020/reportagens-especiais/como-covas-ganhou-a-eleicao/index.htm
A volta do ex: Rio elege Eduardo Paes para 3º mandato como prefeito;https://noticias.uol.com.br/eleicoes/2020/reportagens-especiais/eduardo-paes/index.htm
Eleições 2020: Saiba como consultar a sua seção eleitoral pela internet;https://noticias.uol.com.br/amp-stories/eleicoes-2020-saiba-como-consultar-a-sua-secao-eleitoral-pela-internet/index.htm
Bolsonaro não tem presença confirmada no Fórum Econômico Mundial de 2021;https://noticias.uol.com.br/comprova/ultimas-noticias/2020/12/02/bolsonaro-nao-tem-presenca-confirmada-no-forum-economico-mundial-de-2021.htm
Boulos não prometeu deixar o país depois da derrota nas eleições;https://noticias.uol.com.br/comprova/ultimas-noticias/2020/12/01/boulos-nao-prometeu-deixar-o-pais-depois-da-derrota-nas-eleicoes.htm
Médico morreu de covid-19 e não por efeitos adversos da vacina de Oxford;https://noticias.uol.com.br/comprova/ultimas-noticias/2020/12/01/medico-morreu-de-covid-19-e-nao-por-efeitos-adversos-da-vacina-de-oxford.htm
Nova falha do Ministério da Saúde expõe dados de 200 milhões de brasileiros;https://noticias.uol.com.br/colunas/reinaldo-azevedo/2020/12/02/nova-falha-do-ministerio-da-saude-expoe-dados-de-200-milhoes-de-brasileiros.htm
Ao vivo: Câmara pode aprovar PL da BR do Mar;https://congressoemfoco.uol.com.br/legislativo/ao-vivo-camara-pode-aprovar-pl-da-br-do-mar/
"Nunes Marques diz que injúria racial não é racismo; STF suspende julgamento";https://noticias.uol.com.br/cotidiano/ultimas-noticias/2020/12/02/nunes-marques-diz-que-injuria-racial-nao-e-racismo-stf-suspende-julgamento.htm
Consultoria que contratou Moro já faturou R$ 17,6 milhões com crise da Odebrecht;https://www1.folha.uol.com.br/poder/2020/12/consultoria-que-contratou-moro-ja-faturou-r-176-milhoes-com-crise-da-odebrecht.shtml
"Super Sete: concurso 25 sorteia R$ 1,5 milhão; veja os números de hoje";https://noticias.uol.com.br/cotidiano/ultimas-noticias/2020/12/02/super-sete-25-numeros-sorteio-premio-r-15-milhao.htm
"Trump usou execuções de prisioneiros como uma ""ferramenta política"", segundo um advogado.";https://noticias.uol.com.br/ultimas-noticias/afp/2020/12/02/trump-usou-execucoes-de-prisioneiros-como-uma-ferramenta-politica-segundo-um-advogado.htm
China destrona os Estados Unidos como o primeiro sócio comercial da Europa;https://noticias.uol.com.br/ultimas-noticias/afp/2020/12/02/china-destrona-os-estados-unidos-como-o-primeiro-socio-comercial-da-europa.htm
AO VIVO: STF julga instituição do trabalho intermitente;https://migalhas.uol.com.br/quentes/337251/ao-vivo--stf-julga-instituicao-do-trabalho-intermitente
STF rejeita queixa-crime do Greenpeace por difamação de Ricardo Salles;https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2020/12/02/stf-rejeita-queixa-crime-do-greenpeace-por-difamacao-de-ricardo-salles.htm
