title;url
Jogos O Globo: mostre seu conhecimento e raciocínio lógico com palavras cruzadas e sudoku;https://oglobo.globo.com/jogos/
No embalo de 'The Crown': Como foi visita da Rainha Elizabeth II no Brasil;https://blogs.oglobo.globo.com/blog-do-acervo/post/veja-fotos-e-saiba-como-foi-unica-visita-oficial-da-rainha-elizabeth-ii-ao-brasil-em-1968.html
A mulher negra que mudou a América ao não ceder seu lugar no ônibus;https://blogs.oglobo.globo.com/blog-do-acervo/post/mulher-negra-que-se-negou-ceder-seu-assento-no-onibus-para-homem-branco-e-virou-icone-dos-direitos-humanos.html
Com pandemia, Hollywood estilhaça janela entre cinemas, TV e streaming;https://oglobo.globo.com/cultura/filmes/com-pandemia-hollywood-estilhaca-janela-entre-cinemas-tv-streaming-24779670
Antonio Fagundes lança livro com dicas literárias: 'Meu gênero favorito é livro bom';https://oglobo.globo.com/cultura/antonio-fagundes-lanca-livro-com-dicas-literarias-meu-genero-favorito-livro-bom-1-24779556
Em sua 22ª temporada,'Law & order: SVU' muda para sobreviver;https://kogut.oglobo.globo.com/noticias-da-tv/critica/noticia/2020/12/em-sua-22-temporadalaw-order-svu-muda-para-sobreviver.html
'Malhação: Sonhos' será reprisada na Globo. Saiba quando e relembre a trama;https://kogut.oglobo.globo.com/noticias-da-tv/novelas/fotos/2020/12/malhacao-sonhos-sera-reprisada-na-globo-saiba-quando-e-relembre-trama.html
Abaixo o desperdício! Oficinas ensinam como aproveitar alimentos integralmente;https://oglobo.globo.com/rioshow/rio-gastronomia/festival-de-receitas-mesa-brasil-sesc-rj-ensina-como-aproveitar-integralmente-os-alimentos-24779643
"Rodrigo Hilbert ensina a construir uma grelha para churrasco; assista ao vídeo";https://oglobo.globo.com/rioshow/rio-gastronomia/rodrigo-hilbert-ensina-construir-uma-grelha-assista-ao-video-nhac-gnt-24778316
Para poucos: de jantares para grupos fechados a sessões privé de cinema;https://oglobo.globo.com/rioshow/programas-para-poucos-de-jantares-para-grupos-fechados-sessoes-prive-de-cinema-24779020
"O Bonequinho viu 'Mulan', live-action que chega ao streaming; leia a crítica";https://oglobo.globo.com/rioshow/o-globo-viu-mulan-estreia-do-disney-plus-consistente-mas-sem-poder-de-seducao-24779477
Saída de técnicos deixa clubes 'órfãos' e desestabiliza trabalhos de sucesso em 2020;https://oglobo.globo.com/esportes/saida-de-tecnicos-deixa-clubes-orfaos-desestabiliza-trabalhos-de-sucesso-em-2020-1-24780015
Emerson Fittipaldi sobre estreia do neto na F1:'Meu pai lá em cima está muito feliz vendo isso';https://oglobo.globo.com/esportes/emerson-fittipaldi-sobre-estreia-do-neto-na-formula-1meu-pai-la-em-cima-esta-muito-feliz-vendo-isso-vai-ser-espetacular-24780880
Mariana Aydar conta sua relação com o forró, da infância ao Grammy Latino;https://oglobo.globo.com/ela/gente/mariana-aydar-conta-sua-relacao-com-forro-da-infancia-ao-grammy-latino-24779344
De moto, Carolina Dieckmann encontra jeito inusitado de transportar flores;https://oglobo.globo.com/ela/gente/de-moto-carolina-dieckmann-encontra-jeito-inusitado-de-transportar-flores-24779322
Casa dos Sete Erros é reaberta em Petrópolis: saiba como visitar;https://oglobo.globo.com/boa-viagem/casa-dos-sete-erros-reaberta-em-petropolis-com-visitacao-agenda-cultural-1-24778120
Turismo responsável: saiba como ser um viajante melhor depois da pandemia;https://oglobo.globo.com/boa-viagem/turismo-responsavel-saiba-como-ser-um-viajante-melhor-depois-da-pandemia-24777948
Fatos curiosos sobre a princesa Diana;https://stories.oglobo.globo.com/princesa-diana-infancia-turbulenta-familia-real/index.html
Best-sellers que foram inicialmente rejeitados;https://stories.oglobo.globo.com/best-sellers-rejeitados/index.html
Maradona, gênio do futebol mundial;https://stories.oglobo.globo.com/maradona-genio-futebol/index.html
Truques para pintar o cabelo em casa;https://stories.oglobo.globo.com/truques-pintar-cabelo-casa/index.html
Dicas para economizar nas compras pela internet;https://stories.oglobo.globo.com/compras-pela-internet-dicas-economizar/index.html
Betsy Wade, primeira mulher a se tornar editora no New York Times;https://oglobo.globo.com/celina/obituario-betsy-wade-primeira-mulher-se-tornar-editora-no-new-york-times-aos-91-anos-24780663
'Pessoas trans perdem oportunidades no cinema por conta do preconceito', conta a protagonista de 'Alice Júnior';https://oglobo.globo.com/celina/pessoas-trans-perdem-oportunidades-no-cinema-por-conta-do-preconceito-conta-protagonista-de-alice-junior-24779253
Trump insiste que sistema eleitoral dos EUA está 'sob ataque e cerco';https://oglobo.globo.com/mundo/trump-insiste-que-sistema-eleitoral-dos-eua-esta-sob-ataque-cerco-24778687
Após Criciúma (SC), Cametá, no interior do Pará, é sitiada durante assalto a banco;https://oglobo.globo.com/brasil/apos-criciuma-sc-cameta-no-interior-do-para-sitiada-durante-assalto-banco-24776745
Cinema Roxy volta a fechar, e moradores de Copacabana temem que seja em definitivo;https://oglobo.globo.com/rio/bairros/cinema-roxy-volta-fechar-moradores-de-copacabana-temem-que-seja-em-definitivo-1-24780751
Estilistas e designers criam peças que terão renda 100% destinada ao Pro Criança Cardíaca;https://oglobo.globo.com/rio/bairros/estilistas-designers-criam-pecas-que-terao-renda-100-destinada-ao-pro-crianca-cardiaca-24768074
Com sessões gratuitas, Curta na Praça leva filmes para espaço cultural no Caju;https://oglobo.globo.com/rio/bairros/com-sessoes-gratuitas-curta-na-praca-leva-filmes-para-espaco-cultural-no-caju-24777228
Receba as newsletters exclusivas para assinantes do GLOBO;https://oglobo.globo.com/newsletter/cardapio/
